root_id,super_class,class,bw_weighted,bw_unweighted,influence,in_syn,in_deg,out_syn,out_deg,total_syn,traversal,current_flow
720575940630424121,sensory,olfactory,0.0,6.074324948291191e-10,25.110339140798505,46.0,4.0,208.0,15.0,254.0,-0.0,
720575940626164286,central,unknown,0.0,1.2885946059597702e-10,24.051770047691797,49.0,6.0,29.0,5.0,78.0,-4.25,
720575940638288447,central,ALPN,0.000386703768544,0.0001413188435933,24.101271033202377,1210.0,64.0,2162.0,104.0,3372.0,-3.12,
720575940619676224,central,DAN,0.0,5.930341070722021e-09,23.40609919728349,1048.0,70.0,665.0,63.0,1713.0,-4.64,
720575940608928324,sensory,olfactory,0.0,0.0,25.118557370430445,6.0,1.0,30.0,5.0,36.0,-0.0,
720575940637469254,central,ALPN,2.609015459542315e-06,7.795037337126657e-07,24.37336093217111,425.0,40.0,898.0,81.0,1323.0,-2.14,
720575940630620747,central,Kenyon_Cell,0.0,0.0,24.611116817752688,71.0,5.0,10.0,1.0,81.0,-3.26,
720575940620233307,central,ALPN,0.0,0.0,23.47109971595232,45.0,6.0,186.0,19.0,231.0,-5.24,
720575940620462686,central,unknown,0.0,1.229925892636447e-09,24.360730455854288,42.0,6.0,5.0,1.0,47.0,-3.6,
720575940624853600,sensory,olfactory,0.0,1.0685863697588943e-07,25.143410721650724,138.0,11.0,505.0,32.0,643.0,-0.0,
720575940610108002,sensory,olfactory,0.0,0.0,25.119650576470832,88.0,9.0,127.0,5.0,215.0,-0.0,
720575940644743790,central,ALLN,0.0,0.0,24.281315167772267,321.0,34.0,171.0,15.0,492.0,-4.34,
720575940634847863,central,unknown,0.0,0.0,24.66765366533547,100.0,13.0,27.0,3.0,127.0,-3.05,
720575940649429625,sensory,olfactory,0.0,0.0,25.11338940616745,32.0,4.0,147.0,11.0,179.0,-0.0,
720575940620495484,central,Kenyon_Cell,0.0,0.0,24.68401791487998,98.0,6.0,17.0,2.0,115.0,-3.16,
720575940639468160,ascending,AN,0.0,1.8133038194116962e-07,22.421901908134192,220.0,14.0,706.0,38.0,926.0,-5.55,
720575940622920328,central,Kenyon_Cell,0.0,0.0,24.212175903398883,40.0,3.0,32.0,2.0,72.0,-4.49,
720575940623084170,central,unknown,0.0,2.103733011333273e-06,20.343437976669748,200.0,13.0,182.0,13.0,382.0,-5.47,
720575940631997068,sensory,olfactory,0.0,0.0,24.0,0.0,0.0,15.0,2.0,15.0,-0.0,
720575940641237645,central,unknown,0.0,3.6613059463897884e-09,23.81671013459585,457.0,36.0,285.0,19.0,742.0,-4.16,
720575940642253453,central,unknown,0.0,0.0,24.25490303421653,51.0,6.0,67.0,6.0,118.0,-3.18,
720575940630620812,central,Kenyon_Cell,0.0,0.0,24.758510122254837,138.0,7.0,13.0,1.0,151.0,-2.97,
720575940623379091,central,Kenyon_Cell,0.0,0.0,24.725631668700235,102.0,7.0,27.0,1.0,129.0,-3.1,
720575940626492059,central,LHLN,0.0,9.746726080318701e-08,24.4233740041911,341.0,28.0,232.0,25.0,573.0,-3.71,
720575940617939613,central,unknown,0.0,1.3166784769264992e-08,24.432280712617523,269.0,28.0,50.0,6.0,319.0,-3.62,
720575940614728351,sensory,olfactory,0.0,0.0,25.073177908564457,11.0,2.0,50.0,6.0,61.0,-0.0,
720575940642810528,central,unknown,0.0,2.4275004955474013e-10,20.653012639343707,67.0,8.0,73.0,7.0,140.0,-5.0,
720575940637469347,central,unknown,0.0,0.0,22.06511024162916,29.0,3.0,95.0,9.0,124.0,-5.24,
720575940630915748,sensory,olfactory,0.0,0.0,24.0,0.0,0.0,75.0,8.0,75.0,-0.0,
720575940619807397,central,ALPN,1.5097855958772789e-06,1.8607110508884523e-06,24.04252670866002,285.0,24.0,667.0,56.0,952.0,-2.64,
