root_id,betweenness,rank
720575940641480949,1.7168510715852634e-05,50
720575940643290272,1.7146764660481067e-05,51
720575940628437291,1.696192318982274e-05,52
720575940615723314,1.6880375482179363e-05,53
720575940643112333,1.684231988527912e-05,54
720575940632722515,1.674989914994996e-05,55
720575940626138701,1.663573235924923e-05,56
720575940630164992,1.6630295845406334e-05,57
720575940614751650,1.655418465160585e-05,58
720575940620763584,1.621168427950366e-05,59
720575940619636615,1.613013657186028e-05,60
720575940621411749,1.610295400264582e-05,61
720575940630907434,1.5662596381371577e-05,62
720575940637661759,1.5401643716912765e-05,63
720575940616551029,1.538533417538409e-05,64
720575940631283512,1.495584958179563e-05,65
720575940619877396,1.4781881138823089e-05,66
720575940620541099,1.4591603154321872e-05,67
720575940624163303,1.4477436363621142e-05,68
720575940623276168,1.4406761683663547e-05,69
720575940606852018,1.4265412323748358e-05,70
720575940630160384,1.421648369916233e-05,71
720575940621814911,1.401533268697533e-05,72
720575940607761244,1.3738070480987843e-05,73
720575940640325429,1.3411879650414329e-05,74
720575940634826676,1.3411879650414329e-05,75
720575940622161366,1.3379260567356978e-05,76
720575940615626562,1.3123744416741057e-05,77
720575940619864047,1.3091125333683706e-05,78
720575940635146848,1.3036760195254787e-05,79
720575940614643350,1.2868228266125138e-05,80
720575940635179359,1.2841045696910678e-05,81
720575940620103595,1.2775807530795976e-05,82
720575940636552805,1.2710569364681272e-05,83
720575940621148948,1.2683386795466813e-05,84
720575940619114918,1.2493108810965596e-05,85
720575940629594106,1.2324576881835947e-05,86
720575940625847810,1.2313703854150164e-05,87
720575940613954194,1.2128862383491839e-05,88
720575940625716357,1.2058187703534245e-05,89
720575940629426025,1.2003822565105326e-05,90
720575940644968215,1.1867909719033028e-05,91
720575940624434323,1.1797235039075433e-05,92
720575940643315748,1.169937778990338e-05,93
720575940611813842,1.1460171180816135e-05,94
720575940612775130,1.1432988611601675e-05,95
720575940632486969,1.142211558391589e-05,96
720575940617678566,1.1411242556230107e-05,97
720575940622529574,1.1378623473172756e-05,98
720575940622898957,1.1378623473172756e-05,99
720575940623817223,1.1346004390115405e-05,100
720575940626295396,1.124814714094335e-05,101
720575940621533867,1.116116291945708e-05,102
720575940624402173,1.1041559614913459e-05,103
720575940614595582,1.0894773741155376e-05,104
720575940613527761,1.081866254735489e-05,105
720575940627068772,1.0541400341367402e-05,106
720575940635547802,1.0508781258310051e-05,107
720575940632317997,1.0432670064509564e-05,108
720575940610375214,1.0144534830836294e-05,109
720575940625773752,1.0111915747778943e-05,110
720575940635774071,1.0008621984763996e-05,111
720575940648864633,9.921637763277726e-06,112
720575940623355114,9.894455194063266e-06,113
720575940613191391,9.64981207113313e-06,114
720575940660235649,9.644375557290239e-06,115
720575940617444130,9.584573905018428e-06,116
720575940636361573,9.573700877332643e-06,117
720575940644275223,9.486716655846373e-06,118
720575940630487035,9.356240323616967e-06,119
720575940629005903,9.280129129816482e-06,120
720575940623455239,9.252946560602022e-06,121
720575940613154582,9.236637019073346e-06,122
720575940631967506,9.171398852958644e-06,123
720575940634756203,9.155089311429967e-06,124
720575940615393959,8.959374813085859e-06,125
720575940610606126,8.959374813085859e-06,126
720575940633803676,8.888700133128263e-06,127
720575940609957315,8.87782710544248e-06,128
720575940620020827,8.861517563913804e-06,129
720575940619035003,8.801715911641993e-06,130
720575940625878160,8.7310412316844e-06,131
720575940622650582,8.70385866246994e-06,132
720575940630579574,8.692985634784155e-06,133
720575940626162890,8.644057010198127e-06,134
720575940631617017,8.595128385612102e-06,135
720575940641464309,8.584255357926317e-06,136
720575940625082969,8.567945816397642e-06,137
720575940635330204,8.567945816397642e-06,138
720575940638803790,8.540763247183183e-06,139
720575940615671106,8.486398108754263e-06,140
720575940608909269,8.415723428796668e-06,141
720575940627107721,8.388540859582208e-06,142
720575940636635760,8.355921776524857e-06,143
720575940628834151,8.181953333552317e-06,144
720575940615623867,8.100405625908938e-06,145
720575940629487104,8.002548376736883e-06,146
720575940647952948,7.997111862893992e-06,147
720575940622500172,7.969929293679532e-06,148
720575940647030324,7.937310210622181e-06,149
720575940639591246,7.937310210622181e-06,150
720575940626705497,7.888381586036154e-06,151
720575940631959097,7.87750855835037e-06,152
720575940643867296,7.866635530664586e-06,153
720575940633095137,7.861199016821694e-06,154
720575940638088262,7.812270392235666e-06,155
720575940627015196,7.785087823021207e-06,156
720575940616018956,7.703540115377828e-06,157
720575940608144732,7.703540115377828e-06,158
720575940635967118,7.68179406000626e-06,159
720575940620642940,7.632865435420235e-06,160
720575940625146122,7.6219924077344505e-06,161
720575940620537153,7.453460478604801e-06,162
720575940621875821,7.426277909390341e-06,163
720575940634260636,7.42084139554745e-06,164
720575940620455616,7.409968367861666e-06,165
720575940638818118,7.404531854018774e-06,166
720575940617411611,7.388222312490098e-06,167
720575940626279486,7.382785798647206e-06,168
720575940635202204,7.322984146375396e-06,169
720575940632807193,7.30667460484672e-06,170
720575940614730914,7.295801577160936e-06,171
720575940626433881,7.2468729525749085e-06,172
720575940624986407,7.241436438732017e-06,173
720575940622579967,7.2033808418317734e-06,174
720575940633208647,7.2033808418317734e-06,175
720575940611206514,7.110960106502611e-06,176
720575940632700845,7.072904509602368e-06,177
720575940633529548,7.013102857330557e-06,178
720575940616564534,7.002229829644773e-06,179
720575940629239934,6.953301205058746e-06,180
720575940630797624,6.931555149687178e-06,181
720575940631446855,6.893499552786935e-06,182
720575940622123981,6.828261386672232e-06,183
720575940628635751,6.773896248243313e-06,184
720575940623934600,6.768459734400421e-06,185
720575940625673196,6.763023220557529e-06,186
720575940624604710,6.757586706714638e-06,187
720575940612054425,6.70865808212861e-06,188
720575940629806974,6.6923485405999346e-06,189
720575940619110347,6.6814755129141506e-06,190
720575940633705636,6.59449129142788e-06,191
720575940612603289,6.545562666841853e-06,192
720575940633198284,6.534689639156069e-06,193
720575940628973827,6.523816611470286e-06,194
720575940640834211,6.512943583784502e-06,195
720575940644400675,6.502070556098718e-06,196
720575940623211725,6.458578445355583e-06,197
720575940631997032,6.442268903826907e-06,198
720575940627454730,6.431395876141123e-06,199
720575940628125715,6.39334027924088e-06,200
720575940614018060,6.3607211961835285e-06,201
720575940640763507,6.3281021131261765e-06,202
720575940630733884,6.317229085440393e-06,203
720575940632506947,6.2846100023830414e-06,204
720575940612537061,6.2846100023830414e-06,205
720575940605494560,6.230244863954122e-06,206
720575940627715870,6.224808350111231e-06,207
720575940609799470,6.203062294739663e-06,208
720575940621261296,6.197625780896771e-06,209
720575940640589171,6.186752753210987e-06,210
720575940627828552,6.175879725525203e-06,211
720575940618426021,6.159570183996528e-06,212
720575940618058048,6.143260642467852e-06,213
720575940629805950,6.132387614782068e-06,214
720575940624287821,6.121514587096284e-06,215
720575940627167516,6.121514587096284e-06,216
720575940623426854,6.094332017881825e-06,217
720575940605154988,6.088895504038933e-06,218
720575940647021620,6.0725859625102575e-06,219
720575940636008559,6.056276420981582e-06,220
720575940626555153,6.056276420981582e-06,221
720575940615030568,6.0508399071386895e-06,222
720575940628225167,6.0508399071386895e-06,223
720575940617953241,6.0508399071386895e-06,224
720575940633228172,6.0508399071386895e-06,225
720575940612264817,6.012784310238446e-06,226
720575940623203805,6.012784310238446e-06,227
720575940611160930,6.0073477963955544e-06,228
