root_id,super_class,class,is_source
720575940635526039,optic,optic_lobe_intrinsic,False
720575940618224541,optic,optic_lobe_intrinsic,False
720575940618748830,optic,optic_lobe_intrinsic,False
720575940615603103,optic,optic_lobe_intrinsic,False
720575940632773540,visual_projection,unknown,False
720575940619928485,central,unknown,False
720575940631331748,visual_projection,unknown,False
720575940606034860,optic,optic_lobe_intrinsic,True
720575940633035693,optic,optic_lobe_intrinsic,False
720575940632118189,visual_projection,unknown,False
720575940614816687,optic,optic_lobe_intrinsic,False
720575940615078831,optic,optic_lobe_intrinsic,False
720575940606034865,optic,optic_lobe_intrinsic,False
720575940636574644,central,unknown,False
720575940624122805,optic,optic_lobe_intrinsic,False
720575940618093497,visual_projection,unknown,False
720575940624253882,optic,optic_lobe_intrinsic,False
720575940625171388,optic,optic_lobe_intrinsic,True
720575940635395007,optic,optic_lobe_intrinsic,False
720575940620190656,optic,optic_lobe_intrinsic,False
720575940620321728,central,unknown,False
720575940630021058,optic,optic_lobe_intrinsic,True
720575940607607747,central,unknown,False
720575940628448197,optic,optic_lobe_intrinsic,False
720575940620846027,central,unknown,False
720575940620321739,visual_projection,unknown,False
720575940630807503,optic,optic_lobe_intrinsic,True
720575940640900048,optic,optic_lobe_intrinsic,False
720575940639327184,optic,optic_lobe_intrinsic,True
720575940634215379,optic,optic_lobe_intrinsic,False
720575940618093529,optic,optic_lobe_intrinsic,True
720575940612326362,optic,optic_lobe_intrinsic,False
720575940637754334,optic,optic_lobe_intrinsic,True
720575940638409700,optic,optic_lobe_intrinsic,True
720575940624778215,optic,optic_lobe_intrinsic,True
720575940639196137,optic,optic_lobe_intrinsic,True
720575940611277810,central,unknown,False
720575940624253939,optic,optic_lobe_intrinsic,False
720575940641948661,visual_projection,unknown,False
720575940614292478,optic,optic_lobe_intrinsic,False
720575940622156799,visual_projection,unknown,False
720575940618748929,central,unknown,False
720575940627530754,optic,optic_lobe_intrinsic,False
720575940627530756,optic,optic_lobe_intrinsic,False
720575940626351108,visual_projection,unknown,False
