modality,primary_type,fafb_bw,mcns_bw,fafb_rank,mcns_rank,in_both_top
olfactory,LAL142,0.0,0.0,1606,2126,False
olfactory,LAL182,1.893853861495183e-06,5.93291831529928e-07,110,184,False
olfactory,LAL183,3.443370657263969e-07,1.2844462332091224e-07,187,222,False
olfactory,LAL198,0.0,0.0,477,2133,False
olfactory,LC43,0.0,0.0,474,2180,False
olfactory,LHAD1a1,0.0,0.0,473,2189,False
olfactory,LHAD1a2,0.0,0.0,472,2190,False
olfactory,LHAD1a3,0.0,0.0,471,2191,False
olfactory,LHAD1b3,0.0,0.0,466,2158,False
olfactory,LHAD1b4,0.0,0.0,465,2159,False
olfactory,LHAD1b5,0.0,0.0,464,2160,False
olfactory,LHAD1c2b,0.0,0.0,462,2162,False
olfactory,LHAD1c3,0.0,0.0,460,2163,False
olfactory,LHAD1d2,0.0,0.0,459,2165,False
olfactory,LHAD1f2,6.224554649669482e-07,2.9970412108212856e-07,174,205,False
olfactory,LHAD1g1,3.88041385607055e-06,7.627164061008455e-06,45,10,False
olfactory,LHAD1h1,2.6487466594338224e-08,0.0,273,2171,False
olfactory,LHAD1j1,0.0,0.0,495,2284,False
olfactory,LHAD1k1,0.0,0.0,494,2375,False
olfactory,LHAD2b1,0.0,0.0,493,2376,False
olfactory,LHAD2c1,0.0,0.0,492,2377,False
olfactory,LHAD2c2,3.893657589367719e-06,0.0,44,2378,False
olfactory,LHAD2d1,1.059498663773529e-07,0.0,208,2380,False
olfactory,LHAD2e1,0.0,0.0,488,2381,False
olfactory,LHAD2e3,0.0,0.0,487,2382,False
olfactory,LHAD3a10,0.0,0.0,486,2394,False
olfactory,LHAD3a8,0.0,0.0,485,2385,False
olfactory,LHAD3d4,0.0,0.0,484,2387,False
olfactory,LHAD3g1,0.0,0.0,483,2392,False
olfactory,LHAD4a1,0.0,1.2844462332091224e-07,482,221,False
olfactory,LHAV1a1,3.973119989150733e-08,0.0,242,2393,False
olfactory,LHAV1a3,0.0,0.0,481,2384,False
olfactory,LHAV1a4,0.0,0.0,480,2355,False
olfactory,LHAV1b1,0.0,0.0,468,2356,False
olfactory,LHAV1b3,0.0,0.0,434,2357,False
olfactory,LHAV1d1,0.0,0.0,433,2358,False
olfactory,LHAV1d2,0.0,0.0,432,2359,False
olfactory,LHAV1e1,0.0,0.0,431,2360,False
olfactory,LHAV2b1,1.9733162612781976e-06,0.0,107,2365,False
olfactory,LHAV2b10,0.0,0.0,427,2366,False
olfactory,LHAV2b11,0.0,0.0,426,2367,False
olfactory,LHAV2b6,0.0,0.0,435,2373,False
olfactory,LHAV2b7_a,0.0,0.0,423,2404,False
olfactory,LHAV2b7_b,0.0,0.0,422,2415,False
olfactory,LHAV2b9,0.0,0.0,421,2417,False
olfactory,LHAV2d1,2.516309326462131e-07,9.786257014926648e-08,194,232,False
olfactory,LHAV2f2_a,0.0,0.0,420,2420,False
olfactory,LHAV2f2_b,0.0,0.0,419,2421,False
olfactory,LHAV2g2_a,0.0,0.0,416,2423,False
olfactory,LHAV2g2_b,0.0,0.0,415,2435,False
olfactory,LHAV2g3,0.0,0.0,414,2425,False
olfactory,LHAV2g5,0.0,0.0,446,2426,False
olfactory,LHAV2k10,0.0,0.0,456,2432,False
olfactory,LHAV2k13,0.0,0.0,455,2424,False
olfactory,LHAV2k6,0.0,0.0,454,2396,False
olfactory,LHAV2k8,7.4164906464147025e-06,0.0,18,2397,False
olfactory,LHAV2m1,0.0,0.0,453,2399,False
olfactory,LHAV2n1,0.0,0.0,452,2400,False
olfactory,LHAV2o1,0.0,0.0,451,2401,False
olfactory,LHAV2p1,9.270613308018378e-07,6.116410634329154e-09,152,331,False
olfactory,LHAV3a1_c,0.0,0.0,449,2403,False
olfactory,LHAV3b12,0.0,0.0,448,2405,False
olfactory,LHAV3d1,0.0,0.0,457,2411,False
olfactory,LHAV3e2,0.0,0.0,445,2413,False
olfactory,LHAV3f1,1.8276351950093372e-06,1.1621180205225393e-07,114,227,False
olfactory,LHAV3g1,0.0,0.0,442,2300,False
olfactory,LHAV3g2,0.0,0.0,441,2301,False
olfactory,LHAV3h1,1.9865599945753667e-06,8.929959526120566e-07,103,156,False
olfactory,LHAV3i1,0.0,0.0,440,2302,False
olfactory,LHAV3j1,0.0,0.0,439,2303,False
olfactory,LHAV3k1,2.476578126570624e-06,2.4465642537316618e-08,74,282,False
olfactory,LHAV3k2,0.0,0.0,438,2314,False
olfactory,LHAV3k3,0.0,0.0,437,2305,False
olfactory,LHAV3k4,5.2974933188676455e-08,0.0,239,2306,False
olfactory,LHAV3k5,0.0,0.0,436,2307,False
olfactory,LHAV3k6,0.0,0.0,512,2308,False
olfactory,LHAV3m1,0.0,0.0,566,2309,False
olfactory,LHAV3o1,0.0,0.0,565,2311,False
olfactory,LHAV4a1_b,0.0,0.0,564,2275,False
olfactory,LHAV4a2,3.046058658348896e-07,0.0,189,2276,False
olfactory,LHAV4a4,0.0,0.0,563,2277,False
olfactory,LHAV4a6,0.0,0.0,562,2279,False
olfactory,LHAV4b1,0.0,0.0,561,2281,False
olfactory,LHAV4b2,0.0,0.0,560,2282,False
olfactory,LHAV4c1,0.0,0.0,559,2294,False
olfactory,LHAV4d1,0.0,0.0,557,2285,False
olfactory,LHAV4e1_a,0.0,0.0,567,2288,False
olfactory,LHAV4e4,0.0,0.0,555,2292,False
olfactory,LHAV4g17,0.0,0.0,554,2338,False
olfactory,LHAV4i1,0.0,0.0,550,2343,False
olfactory,LHAV4j1,0.0,0.0,548,2354,False
olfactory,LHAV4l1,0.0,0.0,547,2345,False
olfactory,LHAV5a1,0.0,0.0,546,2346,False
olfactory,LHAV5a10_b,0.0,0.0,578,2347,False
olfactory,LHAV5a2_a2,0.0,0.0,589,2349,False
olfactory,LHAV5a2_a3,0.0,0.0,588,2350,False
olfactory,LHAV5d1,0.0,0.0,587,2322,False
olfactory,LHAV5e1,0.0,0.0,586,2323,False
olfactory,LHAV6a1,0.0,0.0,585,2334,False
olfactory,LHAV6a3,0.0,0.0,584,2325,False
olfactory,LHAV6b1,3.708245323207351e-07,6.116410634329154e-09,186,339,False
olfactory,LHAV6b4,0.0,0.0,583,2331,False
olfactory,LHAV6e1,6.621866648584556e-08,6.116410634329154e-09,221,341,False
olfactory,LHAV6g1,1.059498663773529e-07,0.0,210,2333,False
olfactory,LHAV7a5,0.0,0.0,590,478,False
olfactory,LHAV7a7,0.0,0.0,577,480,False
olfactory,LHAV7b1,0.0,0.0,576,481,False
olfactory,LHAV8a1,0.0,0.0,575,482,False
olfactory,LHAV9a1_a,0.0,0.0,574,483,False
olfactory,LHAV9a1_c,0.0,0.0,573,485,False
olfactory,LHCENT1,3.3903957240752927e-06,7.339692761194985e-08,56,240,False
olfactory,LHCENT10,0.0,0.0,572,502,False
olfactory,LHCENT11,1.7216853286319843e-06,1.6391980500002137e-06,119,90,False
olfactory,LHCENT12a,0.0,0.0,571,488,False
olfactory,LHCENT12b,0.0,0.0,570,490,False
olfactory,LHCENT13_a,0.0,0.0,569,491,False
olfactory,LHCENT13_b,0.0,0.0,568,493,False
olfactory,LHCENT13_c,0.0,0.0,556,495,False
olfactory,LHCENT13_d,0.0,0.0,522,498,False
olfactory,LHCENT14,0.0,0.0,521,499,False
olfactory,LHCENT2,6.621866648584556e-07,3.669846380597493e-08,168,264,False
olfactory,LHCENT3,5.82724265075441e-07,1.7125949776121632e-07,178,215,False
olfactory,LHCENT4,6.224554649669482e-07,1.5902667649255802e-07,175,216,False
olfactory,LHCENT5,0.0,0.0,520,500,False
olfactory,LHCENT6,0.0,0.0,519,486,False
olfactory,LHCENT8,0.0,0.0,518,442,False
olfactory,LHCENT9,1.3243733297169113e-07,0.0,205,445,False
olfactory,LHMB1,2.728209059216837e-06,7.339692761194985e-08,68,243,False
olfactory,LHPD2c1,0.0,0.0,517,462,False
olfactory,LHPD2c7,0.0,0.0,516,468,False
olfactory,LHPD2d1,0.0,0.0,515,469,False
olfactory,LHPD2d2,0.0,0.0,514,534,False
olfactory,LHPD3a5,0.0,0.0,513,544,False
olfactory,LHPD3c1,0.0,0.0,523,549,False
olfactory,LHPD4a1,0.0,0.0,511,550,False
olfactory,LHPD4c1,7.946239978301467e-07,0.0,159,556,False
olfactory,LHPD4d1,0.0,0.0,510,558,False
olfactory,LHPD5a1,0.0,0.0,509,548,False
olfactory,LHPD5c1,7.866777578518452e-06,1.5474518904852762e-06,16,95,False
olfactory,LHPD5d1,0.0,0.0,508,507,False
olfactory,LHPV10b1,1.2568302899013487e-05,2.1101616688435584e-06,8,64,False
olfactory,LHPV10c1,0.0,9.174615951493732e-07,507,147,False
olfactory,LHPV10d1,1.0091724772442864e-05,9.786257014926648e-08,10,234,False
olfactory,LHPV11a1,0.0,0.0,506,521,False
olfactory,LHPV12a1,1.5097855958772789e-06,3.247814046828781e-06,123,42,False
olfactory,LHPV1c1,0.0,0.0,505,526,False
olfactory,LHPV1c2,0.0,0.0,504,528,False
olfactory,LHPV1d1,0.0,0.0,503,359,False
olfactory,LHPV2a1_a,0.0,0.0,502,345,False
olfactory,LHPV2a1_c,2.6487466594338224e-08,0.0,256,356,False
olfactory,LHPV2a1_d,0.0,0.0,534,354,False
olfactory,LHPV2a4,0.0,0.0,544,346,False
olfactory,LHPV2a5,0.0,0.0,543,353,False
olfactory,LHPV2b5,0.0,0.0,542,381,False
olfactory,LHPV2c4,0.0,0.0,539,394,False
olfactory,LHPV2d1,0.0,0.0,538,400,False
olfactory,LHPV2e1_a,0.0,0.0,537,403,False
olfactory,LHPV2g1,3.2447146578064323e-06,7.095036335821819e-07,57,180,False
olfactory,LHPV2h1,0.0,0.0,535,727,False
olfactory,LHPV3a1,0.0,0.0,531,744,False
olfactory,LHPV3a2,0.0,0.0,530,695,False
olfactory,LHPV3b1_b,0.0,0.0,528,708,False
olfactory,LHPV3c1,0.0,0.0,527,718,False
olfactory,LHPV4a1,0.0,0.0,526,719,False
olfactory,LHPV4a10,0.0,0.0,525,722,False
olfactory,LHPV4a11,0.0,0.0,524,793,False
olfactory,LHPV4a2,0.0,0.0,381,794,False
olfactory,LHPV4a5,0.0,0.0,317,796,False
olfactory,LHPV4a8,0.0,0.0,319,799,False
olfactory,LHPV4a9,0.0,0.0,320,806,False
olfactory,LHPV4b1,0.0,0.0,321,822,False
olfactory,LHPV4b2,0.0,0.0,322,818,False
olfactory,LHPV4b3,0.0,0.0,324,815,False
olfactory,LHPV4b9,0.0,0.0,326,788,False
olfactory,LHPV4c4,0.0,0.0,329,603,False
olfactory,LHPV4e1,0.0,0.0,330,618,False
olfactory,LHPV4g1,0.0,0.0,331,613,False
olfactory,LHPV4h1,0.0,0.0,334,571,False
olfactory,LHPV4h3,0.0,0.0,335,572,False
olfactory,LHPV4j3,1.4568106626886024e-07,0.0,202,667,False
olfactory,LHPV4j4,3.973119989150733e-08,0.0,241,668,False
olfactory,LHPV4l1,0.0,0.0,343,670,False
olfactory,LHPV4m1,2.6487466594338224e-08,0.0,274,671,False
olfactory,LHPV5a1,0.0,0.0,347,672,False
olfactory,LHPV5a5,0.0,0.0,316,685,False
olfactory,LHPV5b1,0.0,0.0,291,693,False
olfactory,LHPV5b2,0.0,0.0,293,692,False
olfactory,LHPV5b3,0.0,0.0,295,691,False
olfactory,LHPV5b4,0.0,0.0,298,690,False
olfactory,LHPV5b6,0.0,0.0,299,689,False
olfactory,LHPV5c1,0.0,0.0,301,688,False
olfactory,LHPV5c2,0.0,0.0,302,677,False
olfactory,LHPV5c3,0.0,0.0,304,630,False
olfactory,LHPV5d1,0.0,0.0,308,631,False
olfactory,LHPV5e1,0.0,0.0,309,640,False
olfactory,LHPV5e2,0.0,0.0,310,642,False
olfactory,LHPV5e3,2.3044095937074257e-06,3.302861742537743e-07,80,204,False
olfactory,LHPV5g1_a,0.0,0.0,364,644,False
olfactory,LHPV5g1_b,0.0,0.0,382,647,False
olfactory,LHPV5i1,0.0,0.0,383,654,False
olfactory,LHPV5l1,0.0,0.0,384,657,False
olfactory,LHPV6a1,0.0,0.0,385,660,False
olfactory,LHPV6a10,0.0,0.0,387,659,False
olfactory,LHPV6c1,0.0,2.0795796156719127e-07,389,213,False
olfactory,LHPV6c2,0.0,0.0,391,646,False
olfactory,LHPV6d1,0.0,0.0,394,661,False
olfactory,LHPV6f1,0.0,0.0,404,643,False
olfactory,LHPV6g1,2.1852159940329035e-06,1.266097001306135e-06,84,104,False
olfactory,LHPV6h1,0.0,0.0,411,637,False
olfactory,LHPV6h2,0.0,0.0,406,635,False
olfactory,LHPV6h3,0.0,0.0,405,634,False
olfactory,LHPV6j1,3.88041385607055e-06,8.807631313433983e-07,46,162,False
olfactory,LHPV6k1,0.0,0.0,401,678,False
olfactory,LHPV6k2,8.343551977216541e-07,0.0,153,680,False
olfactory,LHPV6l1,0.0,0.0,399,681,False
olfactory,LHPV6l2,0.0,0.0,349,682,False
olfactory,LHPV6o1,0.0,0.0,351,684,False
olfactory,LHPV6p1,0.0,0.0,352,694,False
olfactory,LHPV6q1,0.0,1.6086159968285676e-06,353,91,False
olfactory,LHPV7a2,0.0,0.0,358,674,False
olfactory,LHPV7b1,0.0,0.0,359,665,False
olfactory,LHPV7c1,2.6487466594338224e-08,0.0,259,663,False
olfactory,LHPV8a1,0.0,0.0,362,662,False
olfactory,LHPV8c1,0.0,0.0,380,645,False
olfactory,LHPV9b1,6.621866648584556e-08,0.0,222,595,False
olfactory,LT33,0.0,0.0,369,589,False
olfactory,LT36,0.0,0.0,370,588,False
olfactory,LT42,0.0,0.0,372,587,False
olfactory,LT52,0.0,0.0,374,586,False
olfactory,LT77,0.0,0.0,378,584,False
olfactory,MB-C1,1.4568106626886024e-07,0.0,204,619,False
olfactory,MBON10,0.0,0.0,393,622,False
olfactory,MBON20,2.6487466594338224e-08,0.0,266,611,False
olfactory,MBON22,0.0,0.0,388,610,False
olfactory,MBON26,2.476578126570624e-06,5.50476957089624e-08,75,249,False
olfactory,MBON28,0.0,0.0,306,606,False
olfactory,MBON31,1.9335850613866904e-06,6.116410634329154e-08,108,245,False
olfactory,MZ_lv2PN,3.591700470192263e-05,6.674838925243406e-05,3,2,True
olfactory,M_VPNml66,0.0,0.0,345,776,False
olfactory,M_adPNm3,2.105753594249889e-06,1.1131867354479062e-06,88,124,False
olfactory,M_adPNm4,0.0,0.0,344,778,False
olfactory,M_adPNm5,0.0,0.0,341,779,False
olfactory,M_adPNm7,0.0,0.0,339,780,False
olfactory,M_adPNm8,0.0,0.0,338,781,False
olfactory,M_imPNl92,0.0,0.0,336,792,False
olfactory,M_l2PN3t18,2.8738901254856974e-06,4.770800294776741e-07,64,196,False
olfactory,M_l2PNl20,3.218227191212094e-06,1.149885199253881e-06,58,120,False
olfactory,M_l2PNl21,5.2974933188676455e-08,0.0,238,787,False
olfactory,M_l2PNl22,4.277725854985623e-06,4.770800294776741e-07,40,198,False
olfactory,M_l2PNl23,1.3243733297169112e-08,0.0,286,789,False
olfactory,M_l2PNm14,0.0,0.0,325,790,False
olfactory,M_l2PNm15,0.0,0.0,328,791,False
olfactory,M_l2PNm16,5.82724265075441e-07,0.0,176,783,False
olfactory,M_l2PNm17,0.0,0.0,342,774,False
olfactory,M_lPNm11A,0.0,0.0,296,773,False
olfactory,M_lPNm11B,0.0,0.0,290,772,False
olfactory,M_lPNm11C,0.0,0.0,307,771,False
olfactory,M_lPNm11D,0.0,0.0,311,770,False
olfactory,M_lvPNm24,0.0,0.0,314,765,False
olfactory,M_lvPNm25,0.0,0.0,315,764,False
olfactory,M_lvPNm26,0.0,0.0,346,763,False
olfactory,M_lvPNm27,0.0,0.0,390,761,False
olfactory,M_lvPNm28,0.0,0.0,392,808,False
olfactory,M_lvPNm29,0.0,0.0,412,809,False
olfactory,M_lvPNm31,0.0,0.0,410,811,False
olfactory,M_lvPNm35,0.0,0.0,409,825,False
olfactory,M_lvPNm37,0.0,0.0,408,817,False
olfactory,M_lvPNm39,0.0,0.0,407,820,False
olfactory,M_lvPNm40,0.0,0.0,413,821,False
olfactory,M_lvPNm41,0.0,0.0,403,823,False
olfactory,M_lvPNm42,0.0,0.0,402,824,False
olfactory,M_lvPNm43,0.0,0.0,400,816,False
olfactory,M_lvPNm46,0.0,0.0,398,804,False
olfactory,M_lvPNm47,0.0,0.0,396,803,False
olfactory,M_smPN6t2,6.489429315612865e-07,0.0,171,801,False
olfactory,M_smPNm1,0.0,0.0,356,800,False
olfactory,M_spPN4t9,2.503065593164962e-06,1.0030913440299813e-06,72,129,False
olfactory,M_spPN5t10,0.0,2.2630719347017878e-07,360,211,False
olfactory,M_vPNml50,5.747780250971395e-06,9.786257014926648e-08,30,233,False
olfactory,M_vPNml51,0.0,0.0,361,775,False
olfactory,M_vPNml52,0.0,0.0,363,725,False
olfactory,M_vPNml53,0.0,0.0,371,724,False
olfactory,M_vPNml55,0.0,8.807631313433983e-07,373,161,False
olfactory,M_vPNml57,0.0,0.0,386,721,False
olfactory,M_vPNml60,0.0,0.0,305,720,False
olfactory,M_vPNml63,1.3243733297169112e-08,3.669846380597493e-08,278,262,False
olfactory,M_vPNml65,0.0,2.4465642537316618e-08,332,279,False
olfactory,M_vPNml67,0.0,0.0,327,717,False
olfactory,M_vPNml69,0.0,0.0,424,715,False
olfactory,M_vPNml72,0.0,0.0,323,714,False
olfactory,M_vPNml75,0.0,0.0,878,712,False
olfactory,M_vPNml77,0.0,0.0,877,726,False
olfactory,M_vPNml79,0.0,0.0,876,707,False
olfactory,M_vPNml80,0.0,0.0,875,706,False
olfactory,M_vPNml83,0.0,0.0,874,705,False
olfactory,M_vPNml84,0.0,0.0,873,704,False
olfactory,M_vPNml86,0.0,0.0,872,703,False
olfactory,M_vPNml87,0.0,0.0,871,702,False
olfactory,OA-ASM1,0.0,0.0,869,747,False
olfactory,OA-ASM3,0.0,0.0,868,749,False
olfactory,OA-VUMa2,0.0,0.0,867,753,False
olfactory,OA-VUMa5,0.0,0.0,879,755,False
olfactory,ORN_D,0.0,0.0,865,739,False
olfactory,ORN_DA1,0.0,0.0,864,738,False
olfactory,ORN_DA2,0.0,0.0,863,737,False
olfactory,ORN_DA3,0.0,0.0,862,580,False
olfactory,ORN_DA4l,0.0,0.0,861,736,False
olfactory,ORN_DA4m,0.0,0.0,860,735,False
olfactory,ORN_DC1,0.0,0.0,859,734,False
olfactory,ORN_DC2,0.0,0.0,858,733,False
olfactory,ORN_DC3,0.0,0.0,857,732,False
olfactory,ORN_DC4,0.0,0.0,856,731,False
olfactory,ORN_DL1,0.0,0.0,855,730,False
olfactory,ORN_DL2d,0.0,0.0,854,729,False
olfactory,ORN_DL2v,0.0,0.0,892,728,False
olfactory,ORN_DL3,0.0,0.0,905,409,False
olfactory,ORN_DL4,0.0,0.0,904,408,False
olfactory,ORN_DL5,0.0,0.0,903,407,False
olfactory,ORN_DM1,0.0,0.0,902,406,False
olfactory,ORN_DM2,0.0,0.0,901,405,False
olfactory,ORN_DM3,0.0,0.0,900,404,False
olfactory,ORN_DM4,0.0,0.0,899,402,False
olfactory,ORN_DM5,0.0,0.0,898,401,False
olfactory,ORN_DM6,0.0,0.0,897,399,False
olfactory,ORN_DP1l,0.0,0.0,896,398,False
olfactory,ORN_DP1m,0.0,0.0,895,397,False
olfactory,ORN_V,0.0,0.0,894,410,False
olfactory,ORN_VA1d,0.0,0.0,893,393,False
olfactory,ORN_VA1v,0.0,0.0,906,392,False
olfactory,ORN_VA2,0.0,0.0,891,391,False
olfactory,ORN_VA3,0.0,0.0,890,390,False
olfactory,ORN_VA4,0.0,0.0,889,388,False
olfactory,ORN_VA5,0.0,0.0,888,387,False
olfactory,ORN_VA6,0.0,0.0,887,386,False
olfactory,ORN_VA7l,0.0,0.0,886,385,False
olfactory,ORN_VA7m,0.0,0.0,885,384,False
olfactory,ORN_VC1,0.0,0.0,884,383,False
olfactory,ORN_VC2,0.0,0.0,883,440,False
olfactory,ORN_VC3,0.0,0.0,882,439,False
olfactory,ORN_VC4,0.0,0.0,881,438,False
olfactory,ORN_VC5,0.0,0.0,880,437,False
olfactory,ORN_VL1,0.0,0.0,866,436,False
olfactory,ORN_VL2a,0.0,0.0,826,432,False
olfactory,ORN_VL2p,0.0,0.0,825,431,False
olfactory,ORN_VM1,0.0,0.0,824,430,False
olfactory,ORN_VM2,0.0,0.0,823,429,False
olfactory,ORN_VM3,0.0,0.0,822,428,False
olfactory,ORN_VM4,0.0,0.0,821,427,False
olfactory,ORN_VM5d,0.0,0.0,820,426,False
olfactory,ORN_VM5v,0.0,0.0,819,441,False
olfactory,ORN_VM6l,0.0,0.0,818,424,False
olfactory,ORN_VM6m,0.0,0.0,817,423,False
olfactory,ORN_VM6v,0.0,0.0,816,422,False
olfactory,ORN_VM7d,0.0,0.0,815,421,False
olfactory,ORN_VM7v,0.0,0.0,827,420,False
olfactory,PLP001,1.1919359967452201e-07,0.0,207,348,False
olfactory,PLP003,0.0,0.0,812,351,False
olfactory,PLP015,0.0,6.116410634329154e-09,811,326,False
olfactory,PLP026,0.0,0.0,810,349,False
olfactory,PLP028,0.0,0.0,809,347,False
olfactory,PLP041,0.0,0.0,808,377,False
olfactory,PLP044,0.0,0.0,807,380,False
olfactory,PLP058,1.3243733297169112e-08,0.0,289,360,False
olfactory,PLP064_b,0.0,0.0,603,361,False
olfactory,PLP073,0.0,0.0,850,372,False
olfactory,PLP094,0.0,0.0,849,357,False
olfactory,PLP095,0.0,0.0,848,395,False
olfactory,PLP096,8.992494908777827e-06,5.578166498508189e-06,13,16,True
olfactory,PLP097,0.0,0.0,847,532,False
olfactory,PLP099,0.0,0.0,846,531,False
olfactory,PLP106,0.0,0.0,845,530,False
olfactory,PLP108,0.0,0.0,844,529,False
olfactory,PLP123,0.0,0.0,842,524,False
olfactory,PLP128,0.0,0.0,841,522,False
olfactory,PLP130,0.0,6.116410634329154e-09,853,329,False
olfactory,PLP131,0.0,0.0,839,520,False
olfactory,PLP142,0.0,0.0,837,518,False
olfactory,PLP143,0.0,0.0,836,533,False
olfactory,PLP144,6.621866648584556e-08,0.0,223,516,False
olfactory,PLP156,0.0,0.0,833,514,False
olfactory,PLP161,0.0,0.0,832,510,False
olfactory,PLP209,1.2316671966367274e-06,6.422231166045613e-07,142,182,False
olfactory,PLP211,0.0,0.0,829,562,False
olfactory,PLP221,0.0,0.0,828,559,False
olfactory,PLP229,0.0,0.0,984,557,False
olfactory,PLP231,0.0,0.0,983,554,False
olfactory,PLP232,0.0,0.0,982,553,False
olfactory,PLP245,0.0,0.0,979,564,False
olfactory,PLP247,0.0,0.0,978,547,False
olfactory,PPL103,3.973119989150733e-08,6.116410634329154e-09,254,316,False
olfactory,PPL104,0.0,0.0,977,538,False
olfactory,PPL107,0.0,0.0,976,537,False
olfactory,PPL201,0.0,0.0,975,536,False
olfactory,PPL202,0.0,0.0,974,517,False
olfactory,PPL203,0.0,0.0,973,470,False
olfactory,PPL204,0.0,0.0,985,467,False
olfactory,PPM1201,0.0,0.0,971,466,False
olfactory,PPM1202,0.0,0.0,970,465,False
olfactory,PS157,0.0,0.0,969,451,False
olfactory,PS252,0.0,0.0,967,447,False
olfactory,PVLP001,0.0,0.0,965,501,False
olfactory,PVLP007,0.0,0.0,964,496,False
olfactory,PVLP012,0.0,0.0,962,487,False
olfactory,PVLP019,0.0,0.0,961,604,False
olfactory,PVLP022,9.932799972876834e-07,1.6881293350748466e-06,149,87,False
olfactory,PVLP048,0.0,0.0,1011,1252,False
olfactory,PVLP062,0.0,0.0,1010,1254,False
olfactory,PVLP076,6.555647982098711e-06,4.819731579851374e-06,21,22,True
olfactory,PVLP114,0.0,0.0,1008,1269,False
olfactory,PVLP133,0.0,0.0,1005,1264,False
olfactory,PVLP141,2.767940259108344e-06,1.100953914179248e-07,66,230,False
olfactory,PVLP144,0.0,0.0,1004,1265,False
olfactory,PVLP149,2.026291194466874e-06,4.281487444030408e-08,93,260,False
olfactory,PVLP151,5.2974933188676455e-08,1.8349231902987466e-08,234,299,False
olfactory,SAD010,0.0,0.0,1003,1245,False
olfactory,SAD013,6.621866648584556e-08,4.4221648886199785e-06,226,26,False
olfactory,SAD030,0.0,0.0,1000,1279,False
olfactory,SAD043,3.4831018571554763e-06,3.963434091045292e-06,53,30,False
olfactory,SAD045,0.0,0.0,1012,1291,False
olfactory,SAD076,0.0,0.0,997,1294,False
olfactory,SAD084,1.999803727872536e-06,9.11345184515044e-07,95,149,False
olfactory,SAD085,0.0,0.0,996,1296,False
olfactory,SAD093,1.9865599945753667e-06,6.116410634329154e-09,99,320,False
olfactory,SIP003_a,0.0,0.0,994,1301,False
olfactory,SIP015,0.0,0.0,991,1306,False
olfactory,SIP018,0.0,0.0,990,1307,False
olfactory,SIP019,0.0,0.0,989,1308,False
olfactory,SIP022,0.0,0.0,988,835,False
olfactory,SIP027,0.0,0.0,986,1270,False
olfactory,SIP029,0.0,0.0,930,1272,False
olfactory,SIP032,0.0,0.0,929,1274,False
olfactory,SIP041,0.0,0.0,928,1276,False
olfactory,SIP046,0.0,0.0,927,1289,False
olfactory,SIP052,0.0,0.0,924,1282,False
olfactory,SIP064,0.0,0.0,923,1285,False
olfactory,SIP069,0.0,0.0,922,1288,False
olfactory,SIP081,0.0,0.0,921,1172,False
olfactory,SIP087,0.0,0.0,920,1173,False
olfactory,SIP089,0.0,0.0,932,1175,False
olfactory,SIP090,7.946239978301468e-08,0.0,214,1176,False
olfactory,SLP001,0.0,0.0,918,1149,False
olfactory,SLP003,6.489429315612865e-07,0.0,170,1151,False
olfactory,SLP004,0.0,0.0,917,1152,False
olfactory,SLP011,0.0,0.0,916,1153,False
olfactory,SLP034,0.0,0.0,913,1160,False
olfactory,SLP035,0.0,0.0,912,1161,False
olfactory,SLP056,1.4568106626886024e-07,6.116410634329154e-09,203,328,False
olfactory,SLP057,2.6487466594338224e-08,0.0,261,1209,False
olfactory,SLP066,0.0,0.0,911,1212,False
olfactory,SLP070,0.0,0.0,910,1214,False
olfactory,SLP071,0.0,1.2232821268658309e-08,909,303,False
olfactory,SLP072,0.0,0.0,908,1215,False
olfactory,SLP073,0.0,0.0,907,1216,False
olfactory,SLP118,0.0,0.0,958,1226,False
olfactory,SLP119,0.0,0.0,957,1227,False
olfactory,SLP120,0.0,0.0,956,1228,False
olfactory,SLP126,0.0,0.0,955,1190,False
olfactory,SLP128,0.0,0.0,954,1191,False
olfactory,SLP129_c,0.0,0.0,953,1192,False
olfactory,SLP130,7.946239978301468e-08,1.5291026585822886e-07,218,218,False
olfactory,SLP131,0.0,0.0,952,1193,False
olfactory,SLP152,0.0,0.0,951,1196,False
olfactory,SLP160,0.0,0.0,950,1208,False
olfactory,SLP184,0.0,0.0,948,1201,False
olfactory,SLP189,0.0,0.0,947,1203,False
olfactory,SLP206,3.973119989150733e-08,0.0,245,1207,False
olfactory,SLP209,0.0,0.0,946,1412,False
olfactory,SLP211,0.0,0.0,959,1413,False
olfactory,SLP216,3.708245323207351e-07,0.0,185,1417,False
olfactory,SLP221,0.0,0.0,944,1419,False
olfactory,SLP222,0.0,0.0,943,1420,False
olfactory,SLP230,1.3243733297169112e-08,1.8349231902987466e-08,275,290,False
olfactory,SLP234,0.0,0.0,942,1424,False
olfactory,SLP235,2.7811839924055134e-07,0.0,193,1425,False
olfactory,SLP236,0.0,1.2232821268658309e-08,941,300,False
olfactory,SLP237,0.0,0.0,940,1426,False
olfactory,SLP239,0.0,0.0,939,1428,False
olfactory,SLP247,0.0,0.0,938,1393,False
olfactory,SLP255,5.2974933188676455e-08,0.0,231,1396,False
olfactory,SLP274,0.0,0.0,936,1411,False
