root_id,influence,adjusted,super_class,class,betweenness,rank,hops
720575940631729548,1.1192798146597732e-05,12.599759990883856,optic,optic_lobe_intrinsic,0.0,22557,3.0
720575940631729987,1.5551986057912196e-05,12.928677793271424,optic,optic_lobe_intrinsic,0.0,21425,3.0
720575940631730259,0.0012652617103119637,17.327523707421573,visual_projection,unknown,0.0,18032,3.0
720575940631730759,5.178762741166866e-06,11.829055616720593,optic,optic_lobe_intrinsic,0.0,21612,4.0
720575940631730937,1.0600270121291778e-05,12.545368925969791,optic,optic_lobe_intrinsic,0.0,22173,4.0
720575940631731560,0.00048691343084362944,16.37257578924244,optic,optic_lobe_intrinsic,0.0,23612,3.0
720575940631732311,1.8967234066514045e-05,13.127202409685868,optic,optic_lobe_intrinsic,0.0,15505,3.0
720575940631732536,1.0710568585960816e-05,12.555720414344911,optic,optic_lobe_intrinsic,0.0,22837,3.0
720575940631732783,1.3227207243233692e-05,12.766765305153285,optic,optic_lobe_intrinsic,0.0,23407,4.0
720575940631733335,1.8275894127505956e-05,13.090072372740433,optic,optic_lobe_intrinsic,0.0,18996,3.0
720575940631734840,2.8730004011203348e-05,13.542431454644156,optic,optic_lobe_intrinsic,0.0,12294,4.0
720575940631737887,0.00038753896636265715,16.14430584412872,optic,optic_lobe_intrinsic,0.0,4175,3.0
720575940631739240,0.0,0.0,optic,optic_lobe_intrinsic,0.0,3492,
720575940631741507,1.986120755981721e-05,13.173257902420461,optic,optic_lobe_intrinsic,0.0,5494,4.0
720575940631742027,5.703463697199431e-06,11.92556309849724,optic,optic_lobe_intrinsic,0.0,19660,4.0
720575940631742405,6.029643640489139e-06,11.981177353265483,visual_projection,unknown,0.0,17915,4.0
720575940631745107,0.00010105916608134296,14.800195590147087,visual_projection,unknown,0.0,9288,2.0
720575940631746090,0.00038090186611526594,16.1270312147345,optic,optic_lobe_intrinsic,0.0,4075,3.0
720575940631751215,4.666137829010346e-06,11.724821154206486,optic,optic_lobe_intrinsic,0.0,3066,4.0
720575940631752249,0.0017449398196771743,17.648964788786536,optic,optic_lobe_intrinsic,0.0,2975,3.0
