root_id,super_class,class,bw_weighted,bw_unweighted,influence,in_syn,in_deg,out_syn,out_deg,total_syn,traversal,current_flow
720575940620694015,central,unknown,0.0,1.351542080883305e-08,23.060350708888787,83.0,8.0,855.0,52.0,938.0,-5.02,
720575940627116547,central,unknown,0.0,6.519166088596113e-10,20.94791225895016,147.0,13.0,90.0,7.0,237.0,-6.86,
720575940624003592,optic,optic_lobe_intrinsic,0.0,0.0,17.993486973685926,21.0,3.0,38.0,4.0,59.0,-7.99,
720575940609487369,optic,optic_lobe_intrinsic,0.0,0.0,18.166791498318304,188.0,6.0,80.0,12.0,268.0,-8.15,
720575940627444234,central,unknown,1.136231393164408e-06,1.418861457745342e-05,24.68045596282993,560.0,48.0,116.0,9.0,676.0,-1.45,
720575940619973134,ascending,AN,0.0,5.341514318941353e-07,24.25657899779224,5.0,1.0,241.0,20.0,246.0,-2.52,
720575940625838606,optic,optic_lobe_intrinsic,0.0,0.0,19.876467168840605,444.0,28.0,177.0,17.0,621.0,-6.75,
720575940630131218,central,unknown,6.154133670153636e-06,4.209007579035872e-06,23.506612065550318,463.0,23.0,593.0,40.0,1056.0,-3.3,
720575940625642012,central,unknown,0.0,1.5475326434205953e-07,22.942519124519126,194.0,9.0,328.0,21.0,522.0,-4.44,
720575940627706398,visual_centrifugal,unknown,0.0,1.220439455273625e-09,18.705198327783982,2295.0,42.0,1197.0,54.0,3492.0,-7.32,
720575940617613858,central,unknown,0.0,3.9148663151147e-06,22.342160603925915,727.0,57.0,406.0,36.0,1133.0,-5.2,
720575940645728803,sensory,mechanosensory,0.0,3.5669139501591107e-10,24.258646088322603,43.0,5.0,316.0,28.0,359.0,-0.0,
720575940644057635,sensory,mechanosensory,0.0,0.0,24.43506833765153,15.0,2.0,5.0,1.0,20.0,-0.0,
720575940643795492,central,unknown,0.0,8.924481464008983e-08,22.85367826445397,446.0,34.0,161.0,18.0,607.0,-4.42,
